DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m udp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:23:47 2023
[Status] Stopping after 1 run through file
> NOERROR www.208.185.173.62.dsl.static.ip.kpnqwest.it A 0.009035
> NOERROR www.139net164.unica.it A 0.004082
> NOERROR www.2-228-119-89.ip191.fastwebnet.it A 0.004072
> NOERROR www.217-133-207-165.static.clienti.tiscali.it A 0.008952
> NOERROR www.2-228-115-228.ip191.fastwebnet.it A 0.003835
> NXDOMAIN fwww.poliambulatorio-minerva.it A 0.007920
> NOERROR www.139.51.168.109.cust.ip.kpnqwest.it A 0.010356
> NOERROR www.151-0-219-147.ip282.fastwebnet.it A 0.003967
> NOERROR www.2-225-99-166.ip175.fastwebnet.it A 0.008369
> NOERROR www.2-226-134-116.ip181.fastwebnet.it A 0.008356
> NOERROR www.2-228-186-71.ip192.fastwebnet.it A 0.010927
> NOERROR www.193.83.144.52.dsl.static.ip.kpnqwest.it A 0.003598
> NOERROR www.128-116-226-104.dyn.eolo.it A 0.008444
> NOERROR www.128-116-246-94.dyn.eolo.it A 0.008621
> NOERROR www.2-231-41-152.ip205.fastwebnet.it A 0.011205
> NOERROR www.146-241-126-116.dyn.eolo.it A 0.008710
> NOERROR www.04-j-j.slovakiatrade.it A 0.007523
> NXDOMAIN fvaclav-bajer-instalateri.czechtrade.it A 0.011491
> NOERROR www.217-133-3-123.static.clienti.tiscali.it A 0.004260
> NOERROR www.2-226-85-52.ip180.fastwebnet.it A 0.007903
> NXDOMAIN fwww.gastronomiaurbanapg.it A 0.011874
> NOERROR www.185-182-172-19.static.esinet.it A 0.004488
> NOERROR www.2-224-40-87.ip168.fastwebnet.it A 0.007983
> NOERROR www.200.240.93.77.dsl.static.ip.kpnqwest.it A 0.012799
> NXDOMAIN fwww.aciautomobileclubcesenatico.it A 0.008815
> NXDOMAIN fsys-srv.fucine.it A 0.012789
> NOERROR www.185-19-142-14.net.baleno.it A 0.008804
> NOERROR www.2-228-197-62.ip193.fastwebnet.it A 0.008895
> NOERROR www.22.195.225.213.unassigned.momax.it A 0.013412
> NOERROR www.2-231-61-28.ip205.fastwebnet.it A 0.013401
> NOERROR www.185-182-174-225.static.esinet.it A 0.009413
> NXDOMAIN fwww.antoninoferlitoestetica.it A 0.009665
> NOERROR www.2-231-230-54.ip209.fastwebnet.it A 0.008761
> NOERROR www.2-231-161-128.ip207.fastwebnet.it A 0.008962
> NOERROR www.2-225-141-153.ip176.fastwebnet.it A 0.006415
> NOERROR www.217-133-251-127.static.clienti.tiscali.it A 0.006264
> NOERROR www.109.9.141.94.dsl.static.ip.kpnqwest.it A 0.008214
> NXDOMAIN fwww.mammacheemoticon.inglesina.it A 0.014316
> NXDOMAIN fwww.civico20food.it A 0.008291
> NOERROR www.146-241-246-152.dyn.eolo.it A 0.006547
> NXDOMAIN fwebhouse01-int.ccd.uniroma2.it A 0.014927
> NOERROR www.2-225-83-253.ip174.fastwebnet.it A 0.008814
> NOERROR www.2-224-194-190.ip171.fastwebnet.it A 0.013819
> NOERROR www.146-241-234-115.dyn.eolo.it A 0.008895
> NOERROR www.2-225-32-38.ip173.fastwebnet.it A 0.013790
> NOERROR www.185-7-115-213.ip272.fastwebnet.it A 0.008894
> NXDOMAIN fwww.villazuccarello.it A 0.006609
> NOERROR www.147.230.93.77.cust.ip.kpnqwest.it A 0.009527
> NOERROR www.146-241-147-140.dyn.eolo.it A 0.014434
> NOERROR www.128-116-167-251.static.eolo.it A 0.009517
> NOERROR www.2-231-14-170.ip204.fastwebnet.it A 0.014425
> NOERROR www.2-227-133-49.ip186.fastwebnet.it A 0.006868
> NOERROR www.151-0-166-139.ip281.fastwebnet.it A 0.009604
> NOERROR www.140.95.186.89.host.static.ip.kpnqwest.it A 0.009794
> NOERROR www.18.digitalpa.it A 0.006168
> NXDOMAIN fwww.redacademy.it A 0.009484
> NOERROR www.2-231-229-9.ip209.fastwebnet.it A 0.009069
> NXDOMAIN fvc2.devel.nic.it A 0.009299
> NOERROR www.128-116-137-88.static.eolo.it A 0.009007
> NOERROR www.146-241-29-195.dyn.eolo.it A 0.008992
> NOERROR www.146-241-101-233.dyn.eolo.it A 0.008766
> NOERROR www.2-228-164-206.ip192.fastwebnet.it A 0.008161
> NOERROR www.2-224-192-183.ip171.fastwebnet.it A 0.015668
> NXDOMAIN fwww.sosreiki.ilreiki.it A 0.006251
> NOERROR www.146-241-210-57.dyn.eolo.it A 0.008416
> NOERROR www.2-225-101-69.ip175.fastwebnet.it A 0.006505
> NOERROR www.2-227-180-6.ip187.fastwebnet.it A 0.007149
> NOERROR www.2-225-102-83.ip175.fastwebnet.it A 0.015948
> NOERROR www.2-225-42-93.ip174.fastwebnet.it A 0.006403
> NOERROR www.2-227-158-29.ip186.fastwebnet.it A 0.006450
> NXDOMAIN fwww.arredamenti-su-misura.it A 0.006230
> NOERROR www.195.78.168.109.dsl.static.ip.kpnqwest.it A 0.007128
> NOERROR www.2-232-147-126.ip213.fastwebnet.it A 0.007007
> NOERROR www.2-227-9-145.ip183.fastwebnet.it A 0.007083
> NOERROR www.2-230-162-44.ip202.fastwebnet.it A 0.006206
> NOERROR www.2-228-28-170.ip189.fastwebnet.it A 0.007016
> NOERROR www.212-183-177-187.static-xdsl.qcom.it A 0.016753
> NOERROR www.2-224-243-45.ip172.fastwebnet.it A 0.006188
> NXDOMAIN fwww.radmoves.it A 0.005616
> NOERROR www.163.27.138.78.cust-fiber.enegan.it A 0.007306
> NXDOMAIN fwww.antonellamacalusomakeup.it A 0.007199
> NOERROR www.146-241-145-71.dyn.eolo.it A 0.016331
> NXDOMAIN fwww.aplust.it A 0.006901
> NOERROR www.2-225-175-10.ip176.fastwebnet.it A 0.016420
> NOERROR www.166-219-234-46.4all.it A 0.006588
> NXDOMAIN fwww.nature-home.it A 0.006075
> NXDOMAIN fwww.dls.iit.it A 0.017093
> NOERROR www.185-182-175-111.static.esinet.it A 0.006022
> NOERROR www.185-47-98-133.ip293.fastwebnet.it A 0.017083
> NOERROR www.217-133-77-191.static.clienti.tiscali.it A 0.017070
> NOERROR www.213-140-27-59.ip.fastwebnet.it A 0.006516
> NOERROR www.2-227-13-48.ip183.fastwebnet.it A 0.005879
> NOERROR www.2-227-116-76.ip186.fastwebnet.it A 0.015817
> NXDOMAIN fwww.giulioferri.it A 0.005480
> NOERROR www.2-226-109-94.ip180.fastwebnet.it A 0.005366
> NOERROR www.123-5-187-213.4all.it A 0.005436
> NOERROR www.213-156-33-218.ip.fastwebnet.it A 0.016660
> NOERROR www.128-116-182-58.static.eolo.it A 0.016648
> NOERROR www.157.60.168.109.dsl.static.ip.kpnqwest.it A 0.016636
> NOERROR www.2-228-233-110.ip193.fastwebnet.it A 0.005420
> NOERROR www.128-116-171-230.static.eolo.it A 0.016624
> NOERROR www.217-133-113-119.static.clienti.tiscali.it A 0.016614
> NOERROR www.217-133-38-129.static.clienti.tiscali.it A 0.005117
> NOERROR www.2-224-187-113.ip171.fastwebnet.it A 0.016738
> NOERROR www.2-226-19-53.ip178.fastwebnet.it A 0.004746
> NOERROR www.128-116-213-131.dyn.eolo.it A 0.004746
> NOERROR www.2-224-14-217.ip168.fastwebnet.it A 0.004451
> NOERROR www.147.137.150.5.host.static.ip.kpnqwest.it A 0.016998
> NOERROR www.217-133-65-67.static.clienti.tiscali.it A 0.007414
> NOERROR www.128-116-195-148.dyn.eolo.it A 0.016642
> NOERROR www.2-228-183-162.ip192.fastwebnet.it A 0.016623
> NOERROR www.194-69-193-187.housing.regdom.it A 0.004939
> NXDOMAIN fwebmail.nesw.it A 0.004937
> NOERROR www.151-0-170-76.ip281.fastwebnet.it A 0.015917
> NOERROR www.217-133-92-4.static.clienti.tiscali.it A 0.004458
> NOERROR www.2-227-61-44.ip184.fastwebnet.it A 0.004478
> NOERROR www.2-224-206-165.ip172.fastwebnet.it A 0.004667
> NOERROR www.158.110.168.109.host.static.ip.kpnqwest.it A 0.016230
> NXDOMAIN fwww.medicina10.it A 0.016219
> NXDOMAIN fwww.ciao-nonna.it A 0.004374
> NOERROR www.2-226-245-26.ip183.fastwebnet.it A 0.016322
> NOERROR www.2-226-10-201.ip178.fastwebnet.it A 0.004182
> NOERROR www.217-133-140-128.static.clienti.tiscali.it A 0.004001
> NOERROR www.2-227-6-135.ip183.fastwebnet.it A 0.016538
> NXDOMAIN fwww.grandhoteldino.it A 0.016527
> NOERROR www.2-224-254-215.ip173.fastwebnet.it A 0.003635
> NOERROR www.183.63.168.109.cust.ip.kpnqwest.it A 0.016636
> NOERROR www.151-0-156-116.ip281.fastwebnet.it A 0.003488
> NOERROR www.2-227-210-17.ip187.fastwebnet.it A 0.003245
> NOERROR www.2-227-51-182.ip184.fastwebnet.it A 0.016878
> NOERROR www.217-133-71-87.static.clienti.tiscali.it A 0.003239
> NOERROR www.2-228-240-174.ip193.fastwebnet.it A 0.016685
> NOERROR www.2-226-251-243.ip183.fastwebnet.it A 0.003182
> NOERROR www.144.55.97.212.dsl.static.ip.kpnqwest.it A 0.002679
> NOERROR www.195-72-203-43-static.intercom.it A 0.016911
> NOERROR www.2-225-176-16.ip176.fastwebnet.it A 0.016106
> NOERROR www.151-0-137-115.ip281.fastwebnet.it A 0.002782
> NOERROR www.2-227-189-63.ip187.fastwebnet.it A 0.016202
> NOERROR www.2-226-29-151.ip179.fastwebnet.it A 0.002778
> NOERROR www.2-231-224-27.ip209.fastwebnet.it A 0.002567
> NXDOMAIN fwebdisk.volvogenova.it A 0.002719
> NOERROR www.2-226-102-242.ip180.fastwebnet.it A 0.016746
> NOERROR www.2-224-251-54.ip173.fastwebnet.it A 0.017384
> NOERROR www.2-228-204-251.ip193.fastwebnet.it A 0.011414
> NOERROR www.19.84.186.89.cust.ip.kpnqwest.it A 0.017311
> NOERROR www.128-116-228-26.dyn.eolo.it A 0.011257
> NOERROR www.2-228-148-147.ip192.fastwebnet.it A 0.016802
> NOERROR www.2-228-78-193.ip190.fastwebnet.it A 0.011157
> NOERROR www.2-226-242-58.ip183.fastwebnet.it A 0.016910
> NOERROR www.146-241-241-56.dyn.eolo.it A 0.015835
> NOERROR www.2-224-12-196.ip168.fastwebnet.it A 0.010685
> NOERROR www.2-227-131-84.ip186.fastwebnet.it A 0.010710
> NOERROR www.212-183-177-86.static-xdsl.qcom.it A 0.010252
> NOERROR www.2-226-47-173.ip179.fastwebnet.it A 0.015987
> NXDOMAIN fwww.infocell.it A 0.010362
> NOERROR www.159-255-128-40.valcalepio.airbeam.it A 0.009888
> NXDOMAIN fwww.convergenzadigitale.it A 0.015734
> NOERROR www.217-133-119-169.static.clienti.tiscali.it A 0.009918
> NOERROR www.2-224-112-87.ip170.fastwebnet.it A 0.009609
> NXDOMAIN fwww.areatebio.it A 0.009328
> NOERROR www.2-226-10-214.ip178.fastwebnet.it A 0.008853
> NOERROR www.128-116-164-227.dyn.eolo.it A 0.009041
> NOERROR www.184.11.141.94.cust.ip.kpnqwest.it A 0.008802
> NOERROR www.213-140-11-92.ip.fastwebnet.it A 0.016117
> NOERROR www.217-133-34-191.static.clienti.tiscali.it A 0.008881
> NOERROR www.128-116-202-169.static.eolo.it A 0.008263
> NOERROR www.2-230-252-249.ip204.fastwebnet.it A 0.007915
> NOERROR www.17.12.141.94.dsl.static.ip.kpnqwest.it A 0.007836
> NXDOMAIN fwebmail.romadiploma.it A 0.007392
> NOERROR www.193-169-20-185.ip323.fastwebnet.it A 0.016087
> NOERROR www.2-229-33-72.ip194.fastwebnet.it A 0.007306
> NOERROR www.2-230-26-61.ip200.fastwebnet.it A 0.016077
> NOERROR www.185-7-112-114.ip272.fastwebnet.it A 0.007300
> NOERROR www.2-229-240-85.ip199.fastwebnet.it A 0.006547
> NOERROR www.217-133-248-72.static.clienti.tiscali.it A 0.016375
> NOERROR www.2-228-232-244.ip193.fastwebnet.it A 0.007103
> NOERROR www.2-228-233-107.ip193.fastwebnet.it A 0.016131
> NOERROR www.2-225-178-101.ip176.fastwebnet.it A 0.007097
> NOERROR www.163.170.43.195.dsl.static.ip.kpnqwest.it A 0.007526
> NXDOMAIN fwww.clarissarennapsicologa.it A 0.007007
> NOERROR www.213-156-41-82.ip.fastwebnet.it A 0.016083
> NOERROR www.217-133-211-162.static.clienti.tiscali.it A 0.006232
> NOERROR www.217-133-107-209.static.clienti.tiscali.it A 0.006178
> NOERROR www.2-225-93-95.ip175.fastwebnet.it A 0.005826
> NXDOMAIN fwww.calciofans.it A 0.006084
> NOERROR www.128-116-252-153.dyn.eolo.it A 0.005726
> NOERROR www.2-227-241-100.ip188.fastwebnet.it A 0.005720
> NOERROR www.111salute.it A 0.015604
> NOERROR www.212-124-178-240.static.eolo.it A 0.005365
> NOERROR www.195.116.168.109.host.static.ip.kpnqwest.it A 0.005201
> NOERROR www.2-224-90-0.ip169.fastwebnet.it A 0.005187
> NOERROR www.12.221.225.213.fiber.sta.momax.it A 0.005254
> NOERROR www.2-224-42-207.ip168.fastwebnet.it A 0.015979
> NOERROR www.2-229-132-245.ip196.fastwebnet.it A 0.003751
> NOERROR www.146-241-24-144.dyn.eolo.it A 0.003597
> NOERROR www.146-241-9-63.dyn.eolo.it A 0.015594
> NOERROR www.2-228-88-88.ip190.fastwebnet.it A 0.003286
> NXDOMAIN fstatic-82-85-137-19.clienti.tiscali.it A 0.003279
> NOERROR www.2-231-232-218.ip209.fastwebnet.it A 0.002704
> NOERROR www.128-116-196-151.static.eolo.it A 0.002810
> NXDOMAIN fwww.easymedia-communication.it A 0.002797
> NXDOMAIN fwww.rigeneratoridigitali.it A 0.002606
> NOERROR www.2-226-109-166.ip180.fastwebnet.it A 0.002596
> NOERROR www.195-72-216-37-blz-csc.intercom.it A 0.002119
> NOERROR www.2-226-14-138.ip178.fastwebnet.it A 0.002369
> NOERROR www.146-241-183-236.dyn.eolo.it A 0.001852
> NOERROR www.188-72-121-101.net.wt-tech.it A 0.015649
> NOERROR www.2-228-11-159.ip189.fastwebnet.it A 0.001346
> NOERROR www.146-241-54-77.dyn.eolo.it A 0.001410
> NOERROR www.217-133-230-177.static.clienti.tiscali.it A 0.015419
> NXDOMAIN fwww.biokur.it A 0.001078
> NOERROR www.185-134-55-24.ip.campaniacom.it A 0.001058
> NOERROR www.2-226-11-202.ip178.fastwebnet.it A 0.008284
> NOERROR www.146-241-24-77.dyn.eolo.it A 0.008103
> NXDOMAIN fwww.wdestore.it A 0.015742
> NOERROR www.128-116-202-141.dyn.eolo.it A 0.007826
> NOERROR www.185-47-99-23.ip293.fastwebnet.it A 0.007864
> NOERROR www.2-227-78-0.ip185.fastwebnet.it A 0.007554
> NOERROR www.2-225-233-75.ip178.fastwebnet.it A 0.007524
> NOERROR www.170.171.173.62.dsl.static.ip.kpnqwest.it A 0.007468
> NOERROR www.128-116-235-199.static.eolo.it A 0.007377
> NOERROR www.185-7-112-156.ip272.fastwebnet.it A 0.015528
> NOERROR www.128-116-199-213.dyn.eolo.it A 0.007161
> NOERROR www.2-227-108-43.ip185.fastwebnet.it A 0.007156
> NOERROR www.123seo.it A 0.006285
> NOERROR www.1.57.97.212.cust.ip.kpnqwest.it A 0.005744
> NOERROR www.2-231-140-160.ip207.fastwebnet.it A 0.005441
> NOERROR www.159-255-128-215.valcalepio.airbeam.it A 0.015897
> NOERROR www.128-116-232-127.dyn.eolo.it A 0.005168
> NOERROR www.2-224-89-51.ip169.fastwebnet.it A 0.005036
> NOERROR www.2-226-50-204.ip179.fastwebnet.it A 0.004668
> NOERROR www.2-225-225-167.ip177.fastwebnet.it A 0.004623
> NOERROR www.2-232-146-231.ip213.fastwebnet.it A 0.004511
> NOERROR www.2-230-178-153.ip203.fastwebnet.it A 0.004493
> NXDOMAIN ftema.vendinginnovation.it A 0.004482
> NOERROR www.203.166.43.195.loop.static.ip.kpnqwest.it A 0.004114
> NOERROR www.2-227-114-183.ip186.fastwebnet.it A 0.004115
> NOERROR www.2-224-235-113.ip172.fastwebnet.it A 0.003861
> NOERROR www.179.85.186.89.dsl.static.ip.kpnqwest.it A 0.015934
> NOERROR www.188-95-77-156.wdsl.wifiweb.it A 0.003312
> NOERROR www.151-0-149-206.ip281.fastwebnet.it A 0.003295
> NOERROR www.2-229-240-202.ip199.fastwebnet.it A 0.015825
> NOERROR www.217-133-213-110.static.clienti.tiscali.it A 0.003092
> NOERROR www.146-241-221-249.dyn.eolo.it A 0.003081
> NOERROR www.2-224-232-244.ip172.fastwebnet.it A 0.002722
> NOERROR www.146-241-91-211.dyn.eolo.it A 0.002648
> NOERROR www.137.57.97.212.cust.ip.kpnqwest.it A 0.003310
> NOERROR www.2-228-179-140.ip192.fastwebnet.it A 0.003023
> NXDOMAIN fwww.alessandracorsi.it A 0.016104
> NOERROR www.2-226-112-82.ip180.fastwebnet.it A 0.003757
> NOERROR www.2-227-21-144.ip184.fastwebnet.it A 0.015839
> NOERROR www.2-225-247-97.ip178.fastwebnet.it A 0.003338
> NOERROR www.2-228-22-63.ip189.fastwebnet.it A 0.015957
> NOERROR www.173-239-229-185.ac.avidb.it A 0.003501
> NOERROR www.2-224-242-210.ip172.fastwebnet.it A 0.003427
> NOERROR www.2-229-160-78.ip197.fastwebnet.it A 0.003379
> NXDOMAIN fwww.pastamaria.it A 0.003022
> NXDOMAIN fwww.storiediannagio.it A 0.003003
> NOERROR www.154.108.168.109.host.static.ip.kpnqwest.it A 0.002987
> NXDOMAIN fweliketuscany.it A 0.002659
> NOERROR www.2-225-191-50.ip177.fastwebnet.it A 0.002761
> NOERROR www.217-133-212-120.static.clienti.tiscali.it A 0.016205
> NOERROR www.2-225-149-53.ip176.fastwebnet.it A 0.002475
> NOERROR www.1116060611311.farmacia.uniba.it A 0.003823
> NOERROR www.2-228-249-226.ip194.fastwebnet.it A 0.003664
> NOERROR www.185-112-86-30.ip.cloud-admin.it A 0.002804
> NOERROR www.217-133-241-13.static.clienti.tiscali.it A 0.002785
> NOERROR www.167.255.93.77.host.static.ip.kpnqwest.it A 0.003966
> NOERROR www.2-231-126-12.ip207.fastwebnet.it A 0.016423
> NOERROR www.2-225-135-88.ip176.fastwebnet.it A 0.003622
> NOERROR www.2-224-59-116.ip169.fastwebnet.it A 0.017267
> NOERROR www.146-241-167-107.dyn.eolo.it A 0.003548
> NOERROR www.130-255-117-3.ip.telnetsystems.it A 0.017218
> NOERROR www.128-116-229-144.static.eolo.it A 0.003634
> NXDOMAIN fwww.telemagazine.it A 0.003454
> NOERROR www.128-116-197-44.dyn.eolo.it A 0.017309
> NOERROR www.155.95.186.89.host.static.ip.kpnqwest.it A 0.003664
> NXDOMAIN fwww.bambinipiu.it A 0.017065
> NOERROR www.2-229-73-65.ip195.fastwebnet.it A 0.003651
> NOERROR www.146-241-32-217.dyn.eolo.it A 0.016798
> NOERROR www.21-10-23-178.zerocould.it A 0.002958
> NOERROR www.220.225.225.213.hiperlan.dyn.momax.it A 0.003562
> NOERROR www.2-226-69-85.ip179.fastwebnet.it A 0.017415
> NOERROR www.2-225-21-46.ip173.fastwebnet.it A 0.016666
> NXDOMAIN fwebmail.marineuse.it A 0.016653
> NOERROR www.2-227-56-140.ip184.fastwebnet.it A 0.003548
> NXDOMAIN fwww.caseificioravello.it A 0.003529
> NOERROR www.191.27.141.94.host.static.ip.kpnqwest.it A 0.016943
> NOERROR www.2-224-247-74.ip173.fastwebnet.it A 0.003514
> NOERROR www.2-227-50-233.ip184.fastwebnet.it A 0.016152
> NOERROR www.2-228-19-183.ip189.fastwebnet.it A 0.003248
> NOERROR www.2-224-245-2.ip173.fastwebnet.it A 0.003191
> NOERROR www.2-231-180-111.ip208.fastwebnet.it A 0.016418
> NOERROR www.217-133-75-135.static.clienti.tiscali.it A 0.002836
> NOERROR www.213-156-37-208.ip310.fastwebnet.it A 0.016518
> NOERROR www.146-241-104-36.dyn.eolo.it A 0.001891
> NOERROR www.128-116-152-31.static.eolo.it A 0.001931
> NOERROR www.143net158.unica.it A 0.017050
> NOERROR www.146-241-7-101.dyn.eolo.it A 0.007671
> NXDOMAIN fzeronovecomunicazione.it A 0.007236
> NXDOMAIN fwww.arredamentigagna.it A 0.016527
> NOERROR www.2-232-144-131.ip212.fastwebnet.it A 0.016081
> NOERROR www.146-241-47-35.dyn.eolo.it A 0.007333
> NXDOMAIN fwww.www.blog.blog.www.po.giulianeri.it A 0.007257
> NOERROR www.217-133-98-72.static.clienti.tiscali.it A 0.015921
> NOERROR www.159-255-128-195.fttx.airbeam.it A 0.007276
> NOERROR www.2-227-212-208.ip188.fastwebnet.it A 0.007204
> NOERROR www.155net231.unica.it A 0.015942
> NOERROR www.185-47-97-218.ip293.fastwebnet.it A 0.015935
> NOERROR www.151-0-195-82.ip282.fastwebnet.it A 0.007191
> NOERROR www.166.32.168.109.dsl.static.ip.kpnqwest.it A 0.015693
> NOERROR www.217-133-246-202.static.clienti.tiscali.it A 0.006977
> NXDOMAIN fwww.artinbox.it A 0.007163
> NOERROR www.213-140-21-69.ip.fastwebnet.it A 0.007026
> NOERROR www.151-0-132-190.ip281.fastwebnet.it A 0.016150
> NOERROR www.2-231-226-70.ip209.fastwebnet.it A 0.015872
> NXDOMAIN fwww.emozionante.it A 0.007254
> NXDOMAIN fweb12.asi.polimi.it A 0.016030
> NOERROR www.217-133-178-43.static.clienti.tiscali.it A 0.007119
> NOERROR www.217-133-138-213.static.clienti.tiscali.it A 0.015796
> NOERROR www.146-241-197-34.dyn.eolo.it A 0.006564
> NOERROR www.146-241-9-139.dyn.eolo.it A 0.006741
> NOERROR www.2-225-15-223.ip173.fastwebnet.it A 0.016005
> NOERROR www.131.64.186.89.cust.ip.kpnqwest.it A 0.006738
> NOERROR www.128-116-222-111.static.eolo.it A 0.015311
> NOERROR www.2-225-169-121.ip176.fastwebnet.it A 0.006764
> NXDOMAIN fwww.miracapilloarte.it A 0.014627
> NXDOMAIN fwww.hotelmedil.it A 0.007053
> NOERROR www.2-228-121-64.ip191.fastwebnet.it A 0.014747
> NXDOMAIN fwww.shop.isiao.it A 0.006987
> NOERROR www.2-226-12-196.ip178.fastwebnet.it A 0.014735
> NXDOMAIN fveterinariawiligelmo.it A 0.014401
> NOERROR www.185-182-211-52.airbeam.it A 0.014055
> NOERROR www.193.82.144.52.dsl.static.ip.kpnqwest.it A 0.006329
> NOERROR www.128-116-147-130.dyn.eolo.it A 0.014186
> NOERROR www.212-124-163-22.dyn.eolo.it A 0.005804
> NOERROR www.217-133-29-228.static.clienti.tiscali.it A 0.005400
> NOERROR www.2-232-108-145.ip212.fastwebnet.it A 0.014175
> NOERROR www.217-133-238-246.static.clienti.tiscali.it A 0.005463
> NOERROR www.2-227-91-156.ip185.fastwebnet.it A 0.014166
> NOERROR www.128-116-191-224.static.eolo.it A 0.004922
> NOERROR www.2-228-255-29.ip194.fastwebnet.it A 0.013766
> NXDOMAIN fwebmail.studiotestoniarchitetti.it A 0.004771
> NOERROR www.185-18-24-213.wdsl.neomedia.it A 0.013952
> NOERROR www.128-116-171-182.static.eolo.it A 0.004692
> NOERROR www.127.187.43.195.dsl.static.ip.kpnqwest.it A 0.013468
> NOERROR www.217-133-42-117.static.clienti.tiscali.it A 0.013420
> NOERROR www.2-229-11-254.ip194.fastwebnet.it A 0.012986
> NOERROR www.149.22.168.109.dsl.static.ip.kpnqwest.it A 0.004556
> NOERROR www.166.115.65.128.dsl.static.ip.kpnqwest.it A 0.004682
> NOERROR www.146-241-242-93.dyn.eolo.it A 0.013181
> NOERROR www.128-116-239-92.dyn.eolo.it A 0.004420
> NOERROR www.217-133-140-45.static.clienti.tiscali.it A 0.012944
> NOERROR www.2-224-18-97.ip168.fastwebnet.it A 0.004120
> NXDOMAIN fwww.erboristerianinfea.it A 0.004071
> NXDOMAIN fwww.salusservizi.it A 0.013223
> NOERROR www.217-133-192-147.static.clienti.tiscali.it A 0.012808
> NOERROR www.151-0-226-191.ip283.fastwebnet.it A 0.012789
> NXDOMAIN fwebmail.lucabroggini.it A 0.004182
> NOERROR www.2-224-29-172.ip168.fastwebnet.it A 0.012890
> NOERROR www.109.78.186.89.cust.ip.kpnqwest.it A 0.003937
> NOERROR www.2-226-46-155.ip179.fastwebnet.it A 0.003933
> NOERROR www.176-12-88-155.static.esinet.it A 0.013047
> NXDOMAIN fwebmail.spaghettivacanzemindset.it A 0.006515
> NOERROR www.185-18-24-180.wdsl.neomedia.it A 0.013295
> NXDOMAIN fwww.adrianacuccaroni.it A 0.013640
> NXDOMAIN fwww.fonderiegiorgetti.it A 0.007578
> NOERROR www.2-229-20-118.ip194.fastwebnet.it A 0.007180
> NOERROR www.127-27-157-185.4all.it A 0.007452
> NOERROR www.2-227-49-106.ip184.fastwebnet.it A 0.007363
> NOERROR www.146-241-93-98.dyn.eolo.it A 0.007002
> NOERROR www.217-133-88-11.static.clienti.tiscali.it A 0.006992
> NOERROR www.2-226-29-115.ip179.fastwebnet.it A 0.006366
> NXDOMAIN fsupporto.eurobet.it A 0.006478
> NXDOMAIN fwebdisk.effecci.it A 0.006218
> NOERROR www.146-241-23-166.dyn.eolo.it A 0.005801
> NOERROR www.217-133-30-43.static.clienti.tiscali.it A 0.006021
> NOERROR www.170.85.186.89.dsl.static.ip.kpnqwest.it A 0.005563
> NOERROR www.188-241-186-87.customer.neomedia.it A 0.005258
> NOERROR www.2-232-132-166.ip212.fastwebnet.it A 0.005288
> NXDOMAIN fwireless01-mn.unipv.it A 0.005044
> NOERROR www.2-224-123-5.ip170.fastwebnet.it A 0.004491
> NOERROR www.2-228-47-66.ip189.fastwebnet.it A 0.004296
> NOERROR www.2-231-41-228.ip205.fastwebnet.it A 0.004290
> NOERROR www.2-226-50-177.ip179.fastwebnet.it A 0.004382
> NOERROR www.146-241-135-109.dyn.eolo.it A 0.004005
> NOERROR www.199.137.150.5.host.static.ip.kpnqwest.it A 0.003990
> NOERROR www.128-116-229-99.static.eolo.it A 0.003809
> NOERROR www.2-225-242-131.ip178.fastwebnet.it A 0.003802
> NOERROR www.146-241-117-55.dyn.eolo.it A 0.003657
> NOERROR www.2-227-137-163.ip186.fastwebnet.it A 0.003644
> NOERROR www.217-133-102-178.static.clienti.tiscali.it A 0.003253
> NOERROR www.185-112-87-92.ip.cloud-admin.it A 0.003459
> NOERROR www.2-224-48-15.ip169.fastwebnet.it A 0.002856
> NOERROR www.128-116-145-196.static.eolo.it A 0.002294
> NXDOMAIN fwww.benvenutistudio.it A 0.001865
> NOERROR www.2-225-62-36.ip174.fastwebnet.it A 0.001275
> NOERROR www.146-241-140-105.dyn.eolo.it A 0.001423
> NOERROR www.217-133-163-223.static.clienti.tiscali.it A 0.001141
> NOERROR www.2-225-87-45.ip175.fastwebnet.it A 0.007678
> NOERROR www.1d230376acd06f7cf7ac46a8.blink.it A 0.016400
> NOERROR www.2-227-140-221.ip186.fastwebnet.it A 0.007291
> NOERROR www.2-225-122-51.ip175.fastwebnet.it A 0.006962
> NOERROR www.213-156-56-101.ip.fastwebnet.it A 0.007159
> NOERROR www.212-183-180-200.static-xdsl.qcom.it A 0.006674
